"","date","temp","dew_pt","hum","wind_spd","wind_gust","dir","vis","pressure","wind_chill","heat_index","precip","cond","fog","rain","snow","hail","thunder","tornado","airport"
"4681",2015-03-11 08:53:00,64,57,78,0,NA,"North",4,30.07,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"4682",2015-03-11 09:53:00,66.9,57.9,73,6.9,NA,"NW",4,30.09,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"4683",2015-03-11 10:53:00,69.1,57.9,68,3.5,NA,"North",5,30.08,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"4684",2015-03-11 11:53:00,70,57,63,0,NA,"North",5,30.09,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"4685",2015-03-11 12:53:00,72,57,59,0,NA,"North",6,30.08,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"4686",2015-03-11 13:53:00,73.9,52,46,9.2,NA,"WNW",8,30.08,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4687",2015-03-11 14:53:00,70,55.9,61,10.4,NA,"NW",8,30.07,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4688",2015-03-11 15:53:00,69.1,53.1,57,8.1,NA,"WNW",7,30.07,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4689",2015-03-11 16:53:00,70,52,53,8.1,NA,"WNW",7,30.06,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4690",2015-03-11 17:53:00,69.1,51.1,53,10.4,NA,"NW",9,30.06,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"4691",2015-03-11 18:53:00,69.1,50,51,6.9,NA,"SSW",10,30.08,NA,NA,0,"Light Rain",0,1,0,0,0,0,"KLGB"
"4692",2015-03-11 19:53:00,69.1,51.1,53,3.5,NA,"WSW",10,30.08,NA,NA,0,"Clear",0,0,0,0,0,0,"KLGB"
"4693",2015-03-11 20:53:00,69.1,46.9,45,9.2,NA,"WNW",10,30.09,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"4694",2015-03-11 21:53:00,69.1,46.9,45,6.9,NA,"WNW",10,30.09,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"4695",2015-03-11 22:53:00,64.9,48,54,3.5,NA,"NW",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4696",2015-03-11 23:53:00,64,48,56,0,NA,"North",10,30.09,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4697",2015-03-12 00:53:00,60.1,48,64,0,NA,"North",10,30.07,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4698",2015-03-12 01:53:00,60.1,51.1,72,0,NA,"North",10,30.06,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4699",2015-03-12 02:53:00,57.9,51.1,78,0,NA,"North",10,30.05,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4700",2015-03-12 03:53:00,57,51.1,81,0,NA,"North",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4701",2015-03-12 04:53:00,57,52,83,3.5,NA,"NW",9,30.02,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4702",2015-03-12 05:53:00,55.9,51.1,84,0,NA,"North",10,30.02,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4703",2015-03-12 06:53:00,57,48,72,0,NA,"North",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4704",2015-03-12 07:53:00,57,48,72,0,NA,"North",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4705",2015-03-12 08:53:00,64.9,48.9,56,0,NA,"North",10,30.06,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4706",2015-03-12 09:53:00,70,48,46,0,NA,"North",10,30.06,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4707",2015-03-12 10:53:00,75.9,44.1,32,3.5,NA,"North",10,30.05,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4708",2015-03-12 11:53:00,80.1,42.1,26,4.6,NA,"NW",10,30.04,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4709",2015-03-12 12:53:00,84.2,41,22,5.8,NA,"WNW",10,30.02,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4710",2015-03-12 13:53:00,86,39,19,5.8,NA,"NNW",10,29.99,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4711",2015-03-12 14:53:00,87.1,37,17,4.6,NA,"Variable",10,29.96,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4712",2015-03-12 15:53:00,87.1,39.9,19,10.4,NA,"WNW",10,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4713",2015-03-12 16:53:00,87.1,41,20,10.4,NA,"WNW",10,29.94,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4714",2015-03-12 17:53:00,86,42.1,21,9.2,NA,"NW",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4715",2015-03-12 18:53:00,82,44.1,26,5.8,NA,"WNW",10,29.94,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4716",2015-03-12 19:53:00,75.9,46.9,36,4.6,NA,"NNW",10,29.97,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4717",2015-03-12 20:53:00,73.9,48,40,3.5,NA,"NW",10,29.99,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4718",2015-03-12 21:53:00,72,48,43,0,NA,"North",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4719",2015-03-12 22:53:00,69.1,50,51,0,NA,"North",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4720",2015-03-12 23:53:00,66.9,48.9,52,5.8,NA,"NW",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4721",2015-03-13 00:53:00,68,48.9,50,3.5,NA,"NW",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4722",2015-03-13 01:53:00,64.9,50,58,0,NA,"North",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4723",2015-03-13 02:53:00,61,50,67,0,NA,"North",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4724",2015-03-13 03:53:00,63,50,63,0,NA,"North",10,30,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4725",2015-03-13 04:53:00,60.1,48.9,67,4.6,NA,"North",10,30.02,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4726",2015-03-13 05:53:00,60.1,48,64,4.6,NA,"NNW",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4727",2015-03-13 06:53:00,62.1,45,53,0,NA,"North",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4728",2015-03-13 07:53:00,64,44.1,48,5.8,NA,"WNW",10,30.04,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4729",2015-03-13 08:53:00,71.6,44.6,38,5.8,NA,"NW",10,30.07,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4730",2015-03-13 09:53:00,81,43,26,5.8,NA,"North",10,30.07,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4731",2015-03-13 10:53:00,86,39.9,20,6.9,NA,"NNE",10,30.05,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4732",2015-03-13 11:53:00,88,36,16,0,NA,"North",10,30.04,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4733",2015-03-13 12:53:00,89.1,33.1,14,10.4,NA,"WNW",10,30.02,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4734",2015-03-13 13:53:00,89.6,35.6,15,8.1,NA,"SW",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4735",2015-03-13 14:53:00,89.1,34,14,12.7,NA,"SW",10,29.98,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4736",2015-03-13 15:53:00,90,34,14,8.1,NA,"West",10,29.97,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4737",2015-03-13 16:53:00,90,34,14,9.2,NA,"West",10,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4738",2015-03-13 17:53:00,87.1,37.9,18,13.8,NA,"WNW",10,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4739",2015-03-13 18:53:00,79,39.9,25,12.7,NA,"West",10,29.97,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4740",2015-03-13 19:53:00,73.9,46,37,6.9,NA,"NNW",10,29.99,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4741",2015-03-13 20:53:00,75.9,46,35,0,NA,"North",10,29.99,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4742",2015-03-13 21:53:00,71.1,51.1,49,3.5,NA,"SSE",10,30.01,NA,NA,0,"Clear",0,0,0,0,0,0,"KLGB"
"4743",2015-03-13 22:53:00,70,52,53,0,NA,"North",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4744",2015-03-13 23:53:00,66.9,52,59,4.6,NA,"North",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4745",2015-03-14 00:53:00,66.9,52,59,3.5,NA,"SSE",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4746",2015-03-14 01:53:00,64.9,50,58,5.8,NA,"NNW",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4747",2015-03-14 02:53:00,64.9,46,50,3.5,NA,"NW",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4748",2015-03-14 03:53:00,64,45,50,0,NA,"North",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4749",2015-03-14 04:53:00,64.9,42.1,43,0,NA,"North",10,30.02,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4750",2015-03-14 05:53:00,62.1,41,46,4.6,NA,"WNW",10,30.02,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4751",2015-03-14 06:53:00,62.1,37.9,41,5.8,NA,"NW",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4752",2015-03-14 07:53:00,64.9,37,36,4.6,NA,"NW",10,30.06,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4753",2015-03-14 08:53:00,72,37,28,5.8,NA,"NNW",10,30.07,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4754",2015-03-14 09:53:00,78.1,37.9,24,4.6,NA,"NW",10,30.07,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4755",2015-03-14 10:53:00,84.9,37,18,3.5,NA,"Variable",10,30.06,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4756",2015-03-14 11:53:00,90,37,15,0,NA,"North",10,30.05,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4757",2015-03-14 12:53:00,91,35.1,14,4.6,NA,"Variable",10,30.04,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4758",2015-03-14 13:53:00,91.9,34,13,8.1,NA,"SSW",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4759",2015-03-14 14:53:00,91.9,33.1,12,9.2,NA,"SW",10,29.99,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4760",2015-03-14 15:53:00,91.9,32,12,9.2,NA,"SSW",10,29.99,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4761",2015-03-14 16:53:00,91.9,32,12,8.1,NA,"West",10,29.96,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"4762",2015-03-14 17:53:00,87.1,35.1,16,13.8,NA,"WNW",10,29.96,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4763",2015-03-14 18:53:00,82.9,37,19,6.9,NA,"WNW",10,29.97,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4764",2015-03-14 19:53:00,78.1,41,27,5.8,NA,"NW",10,29.97,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4765",2015-03-14 20:53:00,77,39.9,26,3.5,NA,"West",10,29.99,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4766",2015-03-14 21:53:00,75,41,29,4.6,NA,"NNW",10,30,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4767",2015-03-14 22:53:00,71.1,44.1,38,0,NA,"North",10,30.02,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4768",2015-03-14 23:53:00,73,43,34,0,NA,"North",10,30.02,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4769",2015-03-15 00:53:00,69.1,44.1,40,0,NA,"North",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4770",2015-03-15 01:53:00,69.1,45,42,0,NA,"North",10,30.04,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4771",2015-03-15 02:53:00,69.1,43,39,0,NA,"North",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4772",2015-03-15 03:53:00,64.9,46,50,0,NA,"North",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4773",2015-03-15 04:53:00,68,44.1,42,0,NA,"North",10,30,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4774",2015-03-15 05:53:00,66,46,48,0,NA,"North",10,30,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4775",2015-03-15 06:53:00,66.9,43,42,5.8,NA,"NW",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4776",2015-03-15 07:53:00,69.1,42.1,38,0,NA,"North",10,30.03,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4777",2015-03-15 08:53:00,73,42.1,33,4.6,NA,"NNW",10,30.04,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4778",2015-03-15 09:53:00,77,44.1,31,3.5,NA,"ESE",10,30.06,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4779",2015-03-15 10:53:00,81,41,24,0,NA,"North",10,30.05,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4780",2015-03-15 11:53:00,87.1,39.9,19,0,NA,"North",10,30.04,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4781",2015-03-15 12:53:00,90,35.1,14,6.9,NA,"WSW",10,30.01,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4782",2015-03-15 13:53:00,89.6,33.8,14,8.1,NA,"SW",10,29.98,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4783",2015-03-15 14:53:00,91,34,13,8.1,NA,"SSW",10,29.95,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4784",2015-03-15 15:53:00,91.9,35.1,13,8.1,NA,"WSW",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4785",2015-03-15 16:53:00,88,37,16,13.8,NA,"WNW",10,29.92,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4786",2015-03-15 17:53:00,84.9,37.9,19,12.7,NA,"WNW",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4787",2015-03-15 18:53:00,79,42.1,27,11.5,NA,"WNW",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4788",2015-03-15 19:53:00,78.1,41,27,10.4,NA,"WNW",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4789",2015-03-15 20:53:00,75.9,43,31,4.6,NA,"West",10,29.92,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4790",2015-03-15 21:53:00,75,43,32,0,NA,"North",10,29.92,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4791",2015-03-15 22:53:00,73,45,37,4.6,NA,"South",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4792",2015-03-15 23:53:00,69.1,52,54,3.5,NA,"ESE",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4793",2015-03-16 00:53:00,66,52,60,4.6,NA,"ENE",10,29.94,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4794",2015-03-16 01:53:00,68,54,61,0,NA,"North",10,29.94,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4795",2015-03-16 02:53:00,66,53.1,63,0,NA,"North",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4796",2015-03-16 03:53:00,66,48.9,54,0,NA,"North",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4797",2015-03-16 04:53:00,66.9,46,47,0,NA,"North",10,29.9,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4798",2015-03-16 05:53:00,66.9,43,42,0,NA,"North",10,29.9,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4799",2015-03-16 06:53:00,66.9,42.1,40,0,NA,"North",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4800",2015-03-16 07:53:00,66.2,42.8,43,0,NA,"North",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4801",2015-03-16 08:53:00,71.1,43,36,4.6,NA,"ESE",10,29.94,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"4802",2015-03-16 09:53:00,78.8,44.6,30,0,NA,"North",10,29.95,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"4803",2015-03-16 10:53:00,82.4,39.2,21,0,NA,"North",10,29.95,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"4804",2015-03-16 11:53:00,86,37,18,NA,NA,"North",10,29.94,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4805",2015-03-16 12:53:00,87.1,33.1,15,8.1,NA,"SSW",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4806",2015-03-16 13:53:00,86,34,16,9.2,NA,"SSW",10,29.9,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4807",2015-03-16 14:53:00,82.9,35.1,18,8.1,NA,"SSW",10,29.89,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4808",2015-03-16 15:53:00,84.9,37,18,6.9,NA,"South",10,29.88,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4809",2015-03-16 16:53:00,81,36,20,8.1,NA,"South",10,29.87,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4810",2015-03-16 17:53:00,82,42.1,24,6.9,NA,"NW",10,29.86,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4811",2015-03-16 18:53:00,77,44.1,31,5.8,NA,"NW",10,29.87,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4812",2015-03-16 19:53:00,73.9,43,33,3.5,NA,"Variable",10,29.88,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4813",2015-03-16 20:53:00,71.1,41,34,5.8,NA,"NW",9,29.9,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4814",2015-03-16 21:53:00,72,41,33,0,NA,"North",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4815",2015-03-16 22:53:00,68,48,49,5.8,NA,"SE",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4816",2015-03-16 23:53:00,64.9,57.9,78,0,NA,"North",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4817",2015-03-17 00:53:00,64.9,59,81,0,NA,"North",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4818",2015-03-17 01:53:00,63,57,81,3.5,NA,"ESE",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4819",2015-03-17 02:53:00,63,57,81,3.5,NA,"ESE",10,29.92,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4820",2015-03-17 03:53:00,63,55.9,78,0,NA,"North",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4821",2015-03-17 04:53:00,62.1,54,75,0,NA,"North",10,29.92,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4822",2015-03-17 05:53:00,60.8,53.6,77,0,NA,"North",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4823",2015-03-17 06:53:00,61,53.1,75,0,NA,"North",10,29.94,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4824",2015-03-17 07:53:00,64,48.9,58,0,NA,"North",10,29.95,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4825",2015-03-17 08:53:00,68,48,49,0,NA,"North",10,29.96,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4826",2015-03-17 09:53:00,73,48,41,4.6,NA,"ESE",10,29.96,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"4827",2015-03-17 10:53:00,75,46.9,37,8.1,NA,"SSE",10,29.97,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"4828",2015-03-17 11:53:00,75,48,38,9.2,NA,"South",10,29.97,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4829",2015-03-17 12:53:00,77,43,30,10.4,NA,"South",10,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4830",2015-03-17 13:53:00,73.9,48.9,41,8.1,NA,"South",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4831",2015-03-17 14:53:00,72,54,53,9.2,NA,"South",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4832",2015-03-17 15:53:00,72,54,53,8.1,NA,"WSW",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4833",2015-03-17 16:53:00,73,57.9,59,0,NA,"North",10,29.9,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4834",2015-03-17 17:53:00,72,57,59,4.6,NA,"WNW",10,29.89,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4835",2015-03-17 18:53:00,70,54,57,3.5,NA,"NW",10,29.9,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4836",2015-03-17 19:53:00,66,57.9,75,5.8,NA,"South",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4837",2015-03-17 20:53:00,66,59,78,3.5,NA,"SSE",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4838",2015-03-17 21:53:00,64.9,59,81,3.5,NA,"South",10,29.94,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4839",2015-03-17 22:53:00,64.9,59,81,6.9,NA,"SE",10,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4840",2015-03-17 23:53:00,64,59,84,0,NA,"North",10,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4841",2015-03-18 00:53:00,64,60.1,87,4.6,NA,"SSE",10,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4842",2015-03-18 01:05:00,64,60.1,87,4.6,NA,"SSE",10,29.95,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"4843",2015-03-18 01:13:00,64,61,90,3.5,NA,"SSE",10,29.95,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4844",2015-03-18 01:20:00,64,60.1,87,6.9,NA,"SSE",10,29.95,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4845",2015-03-18 01:42:00,64,60.1,87,5.8,NA,"SSE",10,29.95,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4846",2015-03-18 01:53:00,64.4,60.8,88,4.6,NA,"South",10,29.95,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4847",2015-03-18 02:01:00,64,60.1,87,4.6,NA,"South",10,29.95,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"4848",2015-03-18 02:53:00,63,59,87,0,NA,"North",10,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4849",2015-03-18 03:53:00,64,59,84,3.5,NA,"ESE",10,29.94,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"4850",2015-03-18 04:53:00,63,59,87,3.5,NA,"ENE",10,29.94,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4851",2015-03-18 05:08:00,63,60.1,90,3.5,NA,"ENE",10,29.94,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"4852",2015-03-18 05:53:00,63,59,87,6.9,NA,"SE",10,29.94,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"4853",2015-03-18 06:53:00,63,57.9,84,8.1,NA,"SE",10,29.94,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"4854",2015-03-18 07:01:00,63,59,87,5.8,NA,"SE",10,29.95,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4855",2015-03-18 07:53:00,64,59,84,6.9,NA,"ESE",9,29.97,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4856",2015-03-18 08:48:00,66.2,57.2,73,6.9,NA,"SE",10,29.98,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4857",2015-03-18 08:53:00,66,57.9,75,8.1,NA,"ESE",10,29.98,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"4858",2015-03-18 09:04:00,66.9,57.9,73,10.4,NA,"ESE",10,29.98,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4859",2015-03-18 09:12:00,66,57,73,10.4,NA,"SE",10,29.98,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"4860",2015-03-18 09:27:00,66.2,57.2,73,8.1,NA,"SE",10,29.98,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4861",2015-03-18 09:53:00,68,57.9,70,6.9,NA,"SSE",10,29.98,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4862",2015-03-18 10:53:00,68,57.9,70,10.4,NA,"South",10,29.99,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"4863",2015-03-18 11:17:00,69.1,57.9,68,9.2,NA,"South",10,29.99,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"4864",2015-03-18 11:53:00,68,57.9,70,11.5,NA,"SSE",10,29.98,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"4865",2015-03-18 12:53:00,68,57.9,70,10.4,NA,"SSE",10,29.98,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
